Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
419,sae_diff,10.0,-2.0161395,-0.17438462,-1.8417549,-1.9595773,-0.18394639,-1.775631,0.056562185,-0.009561762,0.06612396
420,sae_diff,10.0,-0.8212699,-0.62193674,-0.19933319,-0.7974196,-0.6426516,-0.15476799,0.023850322,-0.020714879,0.0445652
421,sae_diff,10.0,-0.78390247,-0.6500867,-0.13381577,-0.7597914,-0.672349,-0.0874424,0.024111092,-0.022262275,0.046373367
422,sae_diff,10.0,-0.74422866,-0.686066,-0.05816269,-0.72098625,-0.709298,-0.011688232,0.023242414,-0.023232043,0.046474457
423,sae_diff,10.0,-0.7309023,-0.6964613,-0.034440994,-0.707531,-0.7203541,0.012823105,0.023371339,-0.02389276,0.0472641
424,sae_diff,10.0,-0.7900931,-0.6473624,-0.14273071,-0.7682702,-0.6674096,-0.100860596,0.02182293,-0.020047188,0.041870117
425,sae_diff,10.0,-0.638739,-0.7892231,0.15048409,-0.6198758,-0.81231964,0.19244385,0.018863201,-0.023096561,0.041959763
426,sae_diff,10.0,-0.6151158,-0.8177659,0.20265007,-0.5964822,-0.8417253,0.24524307,0.018633604,-0.023959398,0.042593002
427,sae_diff,10.0,-0.7882341,-0.6478666,-0.14036751,-0.76416856,-0.6699875,-0.09418106,0.024065554,-0.022120893,0.046186447
428,sae_diff,10.0,-0.6192097,-0.81780857,0.19859886,-0.59709764,-0.84658456,0.24948692,0.022112072,-0.02877599,0.05088806
429,sae_diff,10.0,-2.231702,-0.14435688,-2.0873451,-2.170999,-0.15239847,-2.0186005,0.06070304,-0.00804159,0.06874466
430,sae_diff,10.0,-0.6897793,-0.738554,0.04877472,-0.6676758,-0.7631729,0.09549713,0.022103488,-0.024618924,0.046722412
431,sae_diff,10.0,-0.74183303,-0.68128425,-0.060548782,-0.7177876,-0.70482147,-0.012966156,0.024045408,-0.023537219,0.047582626
416,sae_diff,20.0,-0.689006,-0.73821557,0.049209595,-0.64355356,-0.78985673,0.14630318,0.045452416,-0.051641166,0.09709358
417,sae_diff,20.0,-0.7823027,-0.65394574,-0.12835693,-0.73401463,-0.70033276,-0.03368187,0.048288047,-0.046387017,0.094675064
418,sae_diff,20.0,-3.3773584,-0.06103619,-3.3163223,-3.1994586,-0.068986386,-3.1304722,0.17789984,-0.007950198,0.18585014
419,sae_diff,20.0,-2.0161395,-0.17438462,-1.8417549,-1.9038957,-0.19401495,-1.7098808,0.11224377,-0.019630328,0.13187408
420,sae_diff,20.0,-0.8212699,-0.62193674,-0.19933319,-0.774093,-0.66387874,-0.11021423,0.047176957,-0.041942,0.08911896
421,sae_diff,20.0,-0.78390247,-0.6500867,-0.13381577,-0.73602474,-0.6953715,-0.04065323,0.04787773,-0.045284808,0.09316254
422,sae_diff,20.0,-0.74422866,-0.686066,-0.05816269,-0.6981245,-0.73327124,0.035146713,0.046104133,-0.04720527,0.0933094
423,sae_diff,20.0,-0.7309023,-0.6964613,-0.034440994,-0.68458426,-0.7449919,0.06040764,0.046318054,-0.04853058,0.09484863
424,sae_diff,20.0,-0.7900931,-0.6473624,-0.14273071,-0.7468016,-0.6880152,-0.058786392,0.04329151,-0.04065281,0.08394432
425,sae_diff,20.0,-0.638739,-0.7892231,0.15048409,-0.60138106,-0.83600783,0.23462677,0.037357926,-0.04678476,0.084142685
426,sae_diff,20.0,-0.6151158,-0.8177659,0.20265007,-0.57830036,-0.8662089,0.28790855,0.036815464,-0.04844302,0.085258484
427,sae_diff,20.0,-0.7882341,-0.6478666,-0.14036751,-0.7405279,-0.6927851,-0.047742844,0.047706187,-0.044918478,0.092624664
428,sae_diff,20.0,-0.6192097,-0.81780857,0.19859886,-0.5754363,-0.8763167,0.30088043,0.043773413,-0.058508158,0.10228157
429,sae_diff,20.0,-2.231702,-0.14435688,-2.0873451,-2.1113796,-0.16086566,-1.9505138,0.120322466,-0.016508788,0.13683128
430,sae_diff,20.0,-0.6897793,-0.738554,0.04877472,-0.64601934,-0.78848684,0.1424675,0.043759942,-0.049932837,0.09369278
431,sae_diff,20.0,-0.74183303,-0.68128425,-0.060548782,-0.6944294,-0.7288723,0.0344429,0.047403634,-0.04758805,0.094991684
432,sae_input,-20.0,-0.69608647,-0.7307392,0.03465271,-0.84241986,-0.5992558,-0.24316406,-0.1463334,0.13148338,-0.27781677
433,sae_input,-20.0,-0.62766373,-0.80130494,0.1736412,-0.7419642,-0.68045604,-0.06150818,-0.11430049,0.120848894,-0.23514938
434,sae_input,-20.0,-0.7330991,-0.6936666,-0.039432526,-0.8854735,-0.56707406,-0.31839943,-0.15237439,0.12659252,-0.2789669
435,sae_input,-20.0,-0.82029194,-0.6252064,-0.19508553,-0.9668947,-0.52014214,-0.44675255,-0.14660275,0.10506427,-0.25166702
436,sae_input,-20.0,-3.27604,-0.06665517,-3.209385,-3.7308793,-0.051497042,-3.6793823,-0.45483923,0.015158124,-0.4699974
437,sae_input,-20.0,-2.8698676,-0.09243029,-2.7774372,-3.265883,-0.071751,-3.1941319,-0.3960154,0.020679295,-0.41669464
438,sae_input,-20.0,-0.7660364,-0.6679834,-0.09805298,-0.9184278,-0.5487093,-0.36971855,-0.15239143,0.11927414,-0.27166557
439,sae_input,-20.0,-2.5116994,-0.11633855,-2.395361,-2.879514,-0.088355355,-2.7911587,-0.36781454,0.027983196,-0.39579773
440,sae_input,-20.0,-0.7193357,-0.70677006,-0.012565613,-0.86987764,-0.578471,-0.29140663,-0.15054196,0.12829906,-0.27884102
441,sae_input,-20.0,-2.5432882,-0.1123915,-2.4308968,-2.9218848,-0.08484684,-2.837038,-0.37859654,0.027544662,-0.40614128
442,sae_input,-20.0,-0.85092217,-0.5959154,-0.2550068,-1.0355431,-0.47487035,-0.56067276,-0.18462092,0.12104502,-0.30566597
443,sae_input,-20.0,-0.7210846,-0.7110081,-0.010076523,-0.87670755,-0.57861376,-0.2980938,-0.15562296,0.13239431,-0.28801727
444,sae_input,-20.0,-0.72736573,-0.70126367,-0.026102066,-0.87738985,-0.57517236,-0.30221748,-0.15002412,0.1260913,-0.27611542
445,sae_input,-20.0,-0.7263481,-0.6942913,-0.03205681,-0.8704417,-0.5726855,-0.2977562,-0.14409357,0.12160581,-0.2656994
446,sae_input,-20.0,-0.87348837,-0.57910246,-0.2943859,-1.0231953,-0.4813938,-0.54180145,-0.1497069,0.09770864,-0.24741554
447,sae_input,-20.0,-3.5152407,-0.056786638,-3.4584541,-3.9701786,-0.044973254,-3.9252052,-0.45493793,0.011813384,-0.4667511
432,sae_input,-10.0,-0.69608647,-0.7307392,0.03465271,-0.76591754,-0.6633136,-0.10260391,-0.06983107,0.06742555,-0.13725662
433,sae_input,-10.0,-0.62766373,-0.80130494,0.1736412,-0.6823883,-0.73975563,0.057367325,-0.054724574,0.061549306,-0.11627388
434,sae_input,-10.0,-0.7330991,-0.6936666,-0.039432526,-0.80593187,-0.62863046,-0.1773014,-0.07283276,0.06503612,-0.13786888
435,sae_input,-10.0,-0.82029194,-0.6252064,-0.19508553,-0.89080685,-0.5712535,-0.31955338,-0.07051492,0.053952932,-0.12446785
436,sae_input,-10.0,-3.27604,-0.06665517,-3.209385,-3.5011816,-0.058264807,-3.4429169,-0.22514153,0.00839036,-0.23353195
437,sae_input,-10.0,-2.8698676,-0.09243029,-2.7774372,-3.0654738,-0.08115594,-2.9843178,-0.19560623,0.011274353,-0.20688057
438,sae_input,-10.0,-0.7660364,-0.6679834,-0.09805298,-0.83902377,-0.60669154,-0.23233223,-0.07298738,0.061291873,-0.13427925
439,sae_input,-10.0,-2.5116994,-0.11633855,-2.395361,-2.6928363,-0.101184346,-2.591652,-0.18113685,0.015154205,-0.19629097
440,sae_input,-10.0,-0.7193357,-0.70677006,-0.012565613,-0.7912508,-0.64089835,-0.15035248,-0.07191515,0.065871716,-0.13778687
441,sae_input,-10.0,-2.5432882,-0.1123915,-2.4308968,-2.7297194,-0.09744102,-2.6322784,-0.18643117,0.014950484,-0.20138168
442,sae_input,-10.0,-0.85092217,-0.5959154,-0.2550068,-0.93926924,-0.5332729,-0.40599632,-0.08834708,0.062642455,-0.15098953
443,sae_input,-10.0,-0.7210846,-0.7110081,-0.010076523,-0.79541236,-0.6428855,-0.15252686,-0.07432777,0.068122566,-0.14245033
444,sae_input,-10.0,-0.72736573,-0.70126367,-0.026102066,-0.7991255,-0.63648397,-0.16264153,-0.07175976,0.0647797,-0.13653946
445,sae_input,-10.0,-0.7263481,-0.6942913,-0.03205681,-0.7953025,-0.6319629,-0.16333961,-0.06895441,0.0623284,-0.1312828
446,sae_input,-10.0,-0.87348837,-0.57910246,-0.2943859,-0.94554305,-0.5289762,-0.41656685,-0.072054684,0.050126255,-0.12218094
447,sae_input,-10.0,-3.5152407,-0.056786638,-3.4584541,-3.7403517,-0.05024999,-3.6901016,-0.22511101,0.0065366477,-0.23164749
432,sae_input,-8.0,-0.69608647,-0.7307392,0.03465271,-0.7514271,-0.6765389,-0.07488823,-0.055340648,0.05420029,-0.10954094
433,sae_input,-8.0,-0.62766373,-0.80130494,0.1736412,-0.67106867,-0.75188684,0.080818176,-0.043404937,0.04941809,-0.09282303
434,sae_input,-8.0,-0.7330991,-0.6936666,-0.039432526,-0.790844,-0.6413613,-0.14948273,-0.05774492,0.05230528,-0.1100502
435,sae_input,-8.0,-0.82029194,-0.6252064,-0.19508553,-0.8762613,-0.5818239,-0.2944374,-0.055969357,0.043382525,-0.09935188
436,sae_input,-8.0,-3.27604,-0.06665517,-3.209385,-3.4557533,-0.059805024,-3.3959484,-0.17971325,0.006850142,-0.18656349
437,sae_input,-8.0,-2.8698676,-0.09243029,-2.7774372,-3.0259728,-0.083250634,-2.9427223,-0.15610528,0.009179659,-0.16528511
438,sae_input,-8.0,-0.7660364,-0.6679834,-0.09805298,-0.823943,-0.61867416,-0.20526886,-0.057906628,0.049309254,-0.10721588
439,sae_input,-8.0,-2.5116994,-0.11633855,-2.395361,-2.6561568,-0.10401942,-2.5521374,-0.14445734,0.012319133,-0.15677643
440,sae_input,-8.0,-0.7193357,-0.70677006,-0.012565613,-0.77634686,-0.6537997,-0.12254715,-0.057011187,0.05297035,-0.10998154
441,sae_input,-8.0,-2.5432882,-0.1123915,-2.4308968,-2.6919491,-0.1002343,-2.5917149,-0.1486609,0.012157202,-0.1608181
442,sae_input,-8.0,-0.85092217,-0.5959154,-0.2550068,-0.9209751,-0.54546773,-0.37550735,-0.07005292,0.050447643,-0.120500565
443,sae_input,-8.0,-0.7210846,-0.7110081,-0.010076523,-0.780019,-0.656192,-0.12382698,-0.05893439,0.054816067,-0.11375046
444,sae_input,-8.0,-0.72736573,-0.70126367,-0.026102066,-0.7842607,-0.6491708,-0.13508987,-0.056894958,0.05209285,-0.10898781
445,sae_input,-8.0,-0.7263481,-0.6942913,-0.03205681,-0.78103167,-0.64418703,-0.13684464,-0.054683566,0.05010426,-0.10478783
446,sae_input,-8.0,-0.87348837,-0.57910246,-0.2943859,-0.9306827,-0.5388084,-0.3918743,-0.057194352,0.04029405,-0.0974884
447,sae_input,-8.0,-3.5152407,-0.056786638,-3.4584541,-3.694933,-0.051448807,-3.643484,-0.17969227,0.0053378306,-0.18502998
432,sae_input,-5.0,-0.69608647,-0.7307392,0.03465271,-0.73019534,-0.6966165,-0.033578873,-0.034108877,0.034122705,-0.06823158
433,sae_input,-5.0,-0.62766373,-0.80130494,0.1736412,-0.6544446,-0.77025306,0.11580849,-0.026780844,0.031051874,-0.057832718
434,sae_input,-5.0,-0.7330991,-0.6936666,-0.039432526,-0.7687011,-0.66072416,-0.10797691,-0.035601974,0.032942414,-0.06854439
435,sae_input,-5.0,-0.82029194,-0.6252064,-0.19508553,-0.854871,-0.59788054,-0.25699043,-0.03457904,0.027325869,-0.061904907
436,sae_input,-5.0,-3.27604,-0.06665517,-3.209385,-3.388023,-0.06223817,-3.3257847,-0.11198282,0.0044169948,-0.116399765
437,sae_input,-5.0,-2.8698676,-0.09243029,-2.7774372,-2.9670713,-0.08653999,-2.8805313,-0.09720373,0.0058903024,-0.1030941
438,sae_input,-5.0,-0.7660364,-0.6679834,-0.09805298,-0.8017605,-0.6369236,-0.16483688,-0.035724103,0.031059802,-0.066783905
439,sae_input,-5.0,-2.5116994,-0.11633855,-2.395361,-2.6015618,-0.10845105,-2.4931107,-0.08986235,0.007887498,-0.09774971
440,sae_input,-5.0,-0.7193357,-0.70677006,-0.012565613,-0.7544873,-0.6734078,-0.08107948,-0.0351516,0.03336227,-0.06851387
441,sae_input,-5.0,-2.5432882,-0.1123915,-2.4308968,-2.6357749,-0.1046011,-2.5311737,-0.09248662,0.0077904016,-0.10027695
442,sae_input,-5.0,-0.85092217,-0.5959154,-0.2550068,-0.8941275,-0.56407225,-0.33005524,-0.04320532,0.031843126,-0.07504845
443,sae_input,-5.0,-0.7210846,-0.7110081,-0.010076523,-0.75740737,-0.67647094,-0.08093643,-0.036322773,0.034537137,-0.07085991
444,sae_input,-5.0,-0.72736573,-0.70126367,-0.026102066,-0.76244783,-0.6684575,-0.093990326,-0.0350821,0.032806158,-0.06788826
445,sae_input,-5.0,-0.7263481,-0.6942913,-0.03205681,-0.76008064,-0.66275054,-0.09733009,-0.033732533,0.03154075,-0.065273285
446,sae_input,-5.0,-0.87348837,-0.57910246,-0.2943859,-0.9088192,-0.55373764,-0.35508156,-0.035330832,0.025364816,-0.06069565
447,sae_input,-5.0,-3.5152407,-0.056786638,-3.4584541,-3.6271815,-0.053346235,-3.5738354,-0.11194086,0.0034404024,-0.11538124
432,sae_input,5.0,-0.69608647,-0.7307392,0.03465271,-0.6635492,-0.76564384,0.10209465,0.03253728,-0.03490466,0.06744194
433,sae_input,5.0,-0.62766373,-0.80130494,0.1736412,-0.6020047,-0.8328969,0.23089218,0.025659025,-0.03159195,0.057250977
434,sae_input,5.0,-0.7330991,-0.6936666,-0.039432526,-0.69907564,-0.727436,0.028360367,0.034023464,-0.03376943,0.06779289
435,sae_input,5.0,-0.82029194,-0.6252064,-0.19508553,-0.78705525,-0.65320325,-0.133852,0.033236682,-0.027996838,0.06123352
436,sae_input,5.0,-3.27604,-0.06665517,-3.209385,-3.165301,-0.07155481,-3.0937462,0.11073899,-0.0048996434,0.11563873
437,sae_input,5.0,-2.8698676,-0.09243029,-2.7774372,-2.7739465,-0.09886142,-2.675085,0.09592104,-0.006431125,0.10235214
438,sae_input,5.0,-0.7660364,-0.6679834,-0.09805298,-0.7318444,-0.69981813,-0.03202629,0.034191966,-0.03183472,0.06602669
439,sae_input,5.0,-2.5116994,-0.11633855,-2.395361,-2.423279,-0.12488762,-2.2983913,0.08842039,-0.008549072,0.096969604
440,sae_input,5.0,-0.7193357,-0.70677006,-0.012565613,-0.68578255,-0.740924,0.05514145,0.033553123,-0.03415394,0.06770706
441,sae_input,5.0,-2.5432882,-0.1123915,-2.4308968,-2.4523847,-0.12084547,-2.3315392,0.09090352,-0.008453965,0.099357605
442,sae_input,5.0,-0.85092217,-0.5959154,-0.2550068,-0.80962074,-0.62876785,-0.18085289,0.04130143,-0.03285247,0.0741539
443,sae_input,5.0,-0.7210846,-0.7110081,-0.010076523,-0.686406,-0.7464627,0.060056686,0.03467858,-0.03545463,0.07013321
444,sae_input,5.0,-0.72736573,-0.70126367,-0.026102066,-0.6938045,-0.73490787,0.041103363,0.03356123,-0.0336442,0.06720543
445,sae_input,5.0,-0.7263481,-0.6942913,-0.03205681,-0.6940703,-0.7265524,0.032482147,0.032277822,-0.032261133,0.064538956
446,sae_input,5.0,-0.87348837,-0.57910246,-0.2943859,-0.83947027,-0.60508955,-0.23438072,0.0340181,-0.025987089,0.060005188
447,sae_input,5.0,-3.5152407,-0.056786638,-3.4584541,-3.404457,-0.06060779,-3.3438492,0.11078358,-0.0038211532,0.11460495
432,sae_input,8.0,-0.69608647,-0.7307392,0.03465271,-0.64474463,-0.7869661,0.14222145,0.05134183,-0.05622691,0.10756874
433,sae_input,8.0,-0.62766373,-0.80130494,0.1736412,-0.58713394,-0.8521009,0.26496696,0.040529788,-0.050795972,0.09132576
434,sae_input,8.0,-0.7330991,-0.6936666,-0.039432526,-0.6794068,-0.7480752,0.068668365,0.05369228,-0.05440861,0.10810089
435,sae_input,8.0,-0.82029194,-0.6252064,-0.19508553,-0.7677341,-0.6703239,-0.0974102,0.052557826,-0.045117497,0.09767532
436,sae_input,8.0,-3.27604,-0.06665517,-3.209385,-3.0994232,-0.07474774,-3.0246754,0.1766169,-0.008092575,0.18470955
437,sae_input,8.0,-2.8698676,-0.09243029,-2.7774372,-2.717024,-0.10299711,-2.614027,0.15284348,-0.010566816,0.16341019
438,sae_input,8.0,-0.7660364,-0.6679834,-0.09805298,-0.7120393,-0.7192891,0.007249832,0.0539971,-0.05130571,0.10530281
439,sae_input,8.0,-2.5116994,-0.11633855,-2.395361,-2.3709931,-0.13034497,-2.2406483,0.1407063,-0.014006421,0.15471268
440,sae_input,8.0,-0.7193357,-0.70677006,-0.012565613,-0.6663924,-0.7617884,0.09539604,0.05294329,-0.055018365,0.107961655
441,sae_input,8.0,-2.5432882,-0.1123915,-2.4308968,-2.398579,-0.12625898,-2.2723198,0.14470935,-0.013867483,0.15857697
442,sae_input,8.0,-0.85092217,-0.5959154,-0.2550068,-0.78572285,-0.64896214,-0.13676071,0.065199316,-0.053046763,0.11824608
443,sae_input,8.0,-0.7210846,-0.7110081,-0.010076523,-0.6663563,-0.7681763,0.10181999,0.05472827,-0.057168245,0.111896515
444,sae_input,8.0,-0.72736573,-0.70126367,-0.026102066,-0.6743783,-0.7554883,0.08111,0.052987456,-0.05422461,0.10721207
445,sae_input,8.0,-0.7263481,-0.6942913,-0.03205681,-0.6753786,-0.74625,0.07087135,0.05096948,-0.05195868,0.10292816
446,sae_input,8.0,-0.87348837,-0.57910246,-0.2943859,-0.8196899,-0.6209633,-0.19872665,0.053798437,-0.04186082,0.095659256
447,sae_input,8.0,-3.5152407,-0.056786638,-3.4584541,-3.3385513,-0.063097745,-3.2754536,0.17668939,-0.0063111074,0.18300056
432,sae_input,10.0,-0.69608647,-0.7307392,0.03465271,-0.6325028,-0.80133367,0.16883087,0.06358367,-0.07059449,0.13417816
433,sae_input,10.0,-0.62766373,-0.80130494,0.1736412,-0.5774291,-0.8650115,0.2875824,0.050234616,-0.06370658,0.11394119
434,sae_input,10.0,-0.7330991,-0.6936666,-0.039432526,-0.6665837,-0.76200455,0.09542084,0.066515386,-0.06833798,0.13485336
435,sae_input,10.0,-0.82029194,-0.6252064,-0.19508553,-0.7550941,-0.68188244,-0.07321167,0.065197825,-0.05667603,0.121873856
436,sae_input,10.0,-3.27604,-0.06665517,-3.209385,-3.055805,-0.07698426,-2.9788208,0.22023511,-0.01032909,0.23056412
437,sae_input,10.0,-2.8698676,-0.09243029,-2.7774372,-2.6793125,-0.10587767,-2.5734348,0.1905551,-0.013447374,0.20400238
438,sae_input,10.0,-0.7660364,-0.6679834,-0.09805298,-0.69913024,-0.7324154,0.03328514,0.066906154,-0.064431965,0.13133812
439,sae_input,10.0,-2.5116994,-0.11633855,-2.395361,-2.3363972,-0.13413228,-2.2022648,0.17530227,-0.01779373,0.19309616
440,sae_input,10.0,-0.7193357,-0.70677006,-0.012565613,-0.6537592,-0.7758581,0.12209892,0.065576494,-0.06908804,0.13466454
441,sae_input,10.0,-2.5432882,-0.1123915,-2.4308968,-2.363055,-0.13001122,-2.2330437,0.18023324,-0.017619714,0.19785309
442,sae_input,10.0,-0.85092217,-0.5959154,-0.2550068,-0.77015305,-0.66262245,-0.107530594,0.08076912,-0.066707075,0.1474762
443,sae_input,10.0,-0.7210846,-0.7110081,-0.010076523,-0.65330786,-0.78282255,0.1295147,0.06777674,-0.07181448,0.13959122
444,sae_input,10.0,-0.72736573,-0.70126367,-0.026102066,-0.6617179,-0.76936865,0.10765076,0.06564784,-0.06810498,0.13375282
445,sae_input,10.0,-0.7263481,-0.6942913,-0.03205681,-0.663195,-0.759518,0.09632301,0.06315309,-0.06522673,0.12837982
446,sae_input,10.0,-0.87348837,-0.57910246,-0.2943859,-0.80676323,-0.6316591,-0.17510414,0.066725135,-0.052556634,0.11928177
447,sae_input,10.0,-3.5152407,-0.056786638,-3.4584541,-3.2948544,-0.0648453,-3.230009,0.22038627,-0.008058663,0.22844505
432,sae_input,20.0,-0.69608647,-0.7307392,0.03465271,-0.5747259,-0.87490445,0.30017853,0.12136054,-0.14416528,0.26552582
433,sae_input,20.0,-0.62766373,-0.80130494,0.1736412,-0.53137684,-0.9307413,0.39936447,0.09628689,-0.12943637,0.22572327
434,sae_input,20.0,-0.7330991,-0.6936666,-0.039432526,-0.6059743,-0.83346,0.22748566,0.12712479,-0.1397934,0.26691818
435,sae_input,20.0,-0.82029194,-0.6252064,-0.19508553,-0.69492906,-0.7411708,0.04624176,0.12536287,-0.11596441,0.24132729
436,sae_input,20.0,-3.27604,-0.06665517,-3.209385,-2.8408678,-0.08961837,-2.7512493,0.43517232,-0.022963203,0.4581356
437,sae_input,20.0,-2.8698676,-0.09243029,-2.7774372,-2.4942782,-0.12181298,-2.3724651,0.37558937,-0.029382683,0.40497208
438,sae_input,20.0,-0.7660364,-0.6679834,-0.09805298,-0.63793415,-0.7998261,0.16189194,0.12810224,-0.13184267,0.25994492
439,sae_input,20.0,-2.5116994,-0.11633855,-2.395361,-2.1672852,-0.15488943,-2.0123959,0.34441423,-0.038550884,0.3829651
440,sae_input,20.0,-0.7193357,-0.70677006,-0.012565613,-0.5940736,-0.8479894,0.2539158,0.12526208,-0.14121932,0.2664814
441,sae_input,20.0,-2.5432882,-0.1123915,-2.4308968,-2.1893935,-0.1506343,-2.0387592,0.3538947,-0.038242802,0.39213753
442,sae_input,20.0,-0.85092217,-0.5959154,-0.2550068,-0.6965782,-0.7331707,0.036592484,0.15434396,-0.13725531,0.29159927
443,sae_input,20.0,-0.7210846,-0.7110081,-0.010076523,-0.5916914,-0.85811174,0.26642036,0.12939322,-0.14710367,0.2764969
444,sae_input,20.0,-0.72736573,-0.70126367,-0.026102066,-0.60184133,-0.84058034,0.23873901,0.1255244,-0.13931668,0.26484108
445,sae_input,20.0,-0.7263481,-0.6942913,-0.03205681,-0.605454,-0.8274942,0.22204018,0.120894074,-0.13320291,0.25409698
446,sae_input,20.0,-0.87348837,-0.57910246,-0.2943859,-0.74506843,-0.68654525,-0.058523178,0.12841994,-0.107442796,0.23586273
447,sae_input,20.0,-3.5152407,-0.056786638,-3.4584541,-3.0794053,-0.07471898,-3.0046864,0.43583536,-0.017932344,0.45376778
432,sae_recons,-20.0,-0.69608647,-0.7307392,0.03465271,-0.77316463,-0.65709484,-0.11606979,-0.07707816,0.07364434,-0.1507225
433,sae_recons,-20.0,-0.62766373,-0.80130494,0.1736412,-0.6838995,-0.73802626,0.05412674,-0.05623579,0.063278675,-0.119514465
434,sae_recons,-20.0,-0.7330991,-0.6936666,-0.039432526,-0.8176583,-0.61913383,-0.19852448,-0.0845592,0.07453275,-0.15909195
435,sae_recons,-20.0,-0.82029194,-0.6252064,-0.19508553,-0.90213656,-0.5632541,-0.33888245,-0.08184463,0.061952293,-0.14379692
436,sae_recons,-20.0,-3.27604,-0.06665517,-3.209385,-3.5427804,-0.057428863,-3.4853516,-0.26674032,0.009226304,-0.27596664
437,sae_recons,-20.0,-2.8698676,-0.09243029,-2.7774372,-3.1092477,-0.079254664,-3.029993,-0.23938012,0.013175629,-0.25255585
438,sae_recons,-20.0,-0.7660364,-0.6679834,-0.09805298,-0.85046023,-0.59789103,-0.2525692,-0.08442384,0.07009238,-0.15451622
439,sae_recons,-20.0,-2.5116994,-0.11633855,-2.395361,-2.7299674,-0.09884857,-2.6311188,-0.21826792,0.017489985,-0.23575783
440,sae_recons,-20.0,-0.7193357,-0.70677006,-0.012565613,-0.8038825,-0.6305903,-0.17329216,-0.084546804,0.07617974,-0.16072655
441,sae_recons,-20.0,-2.5432882,-0.1123915,-2.4308968,-2.7641635,-0.09529069,-2.6688728,-0.22087526,0.017100811,-0.23797607
442,sae_recons,-20.0,-0.85092217,-0.5959154,-0.2550068,-0.9556275,-0.52299505,-0.43263245,-0.10470533,0.07292032,-0.17762566
443,sae_recons,-20.0,-0.7210846,-0.7110081,-0.010076523,-0.80819464,-0.6326232,-0.17557144,-0.08711004,0.078384876,-0.16549492
444,sae_recons,-20.0,-0.72736573,-0.70126367,-0.026102066,-0.8140562,-0.6243704,-0.18968582,-0.086690485,0.07689327,-0.16358376
445,sae_recons,-20.0,-0.7263481,-0.6942913,-0.03205681,-0.80193406,-0.6265648,-0.17536926,-0.07558596,0.06772649,-0.14331245
446,sae_recons,-20.0,-0.87348837,-0.57910246,-0.2943859,-0.9545251,-0.5232812,-0.4312439,-0.08103675,0.05582124,-0.13685799
447,sae_recons,-20.0,-3.5152407,-0.056786638,-3.4584541,-3.8003423,-0.049327664,-3.7510147,-0.28510165,0.0074589737,-0.29256058
432,sae_recons,-10.0,-0.69608647,-0.7307392,0.03465271,-0.7330419,-0.6939603,-0.039081573,-0.036955416,0.036778867,-0.07373428
433,sae_recons,-10.0,-0.62766373,-0.80130494,0.1736412,-0.6547404,-0.76981264,0.11507225,-0.027076662,0.031492293,-0.058568954
434,sae_recons,-10.0,-0.7330991,-0.6936666,-0.039432526,-0.7738455,-0.65620023,-0.11764526,-0.04074639,0.037466347,-0.07821274
