Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
91,sae_recons,30.0,-0.6061834,-0.8296064,0.223423,-0.6179557,-0.81227064,0.19431496,-0.011772275,0.017335773,-0.029108047
92,sae_recons,30.0,-0.8626121,-0.58393514,-0.278677,-0.88327104,-0.5659111,-0.31735992,-0.02065891,0.018024027,-0.038682938
93,sae_recons,30.0,-0.7799755,-0.6536918,-0.12628365,-0.7881224,-0.6430495,-0.14507294,-0.008146942,0.01064235,-0.018789291
94,sae_recons,30.0,-0.77156454,-0.66299635,-0.10856819,-0.7792248,-0.6524567,-0.12676811,-0.0076602697,0.010539651,-0.01819992
95,sae_recons,30.0,-0.6442547,-0.78582764,0.14157295,-0.6640031,-0.76000375,0.09600067,-0.01974839,0.025823891,-0.04557228
80,sae_diff,-30.0,-1.0027635,-0.506252,-0.49651146,-1.0244571,-0.49474058,-0.5297165,-0.021693587,0.011511415,-0.033205032
81,sae_diff,-30.0,-0.7842563,-0.65018874,-0.13406754,-0.8053568,-0.63258153,-0.17277527,-0.021100521,0.017607212,-0.038707733
82,sae_diff,-30.0,-0.681395,-0.743174,0.061779022,-0.69818276,-0.7256505,0.027467728,-0.016787767,0.017523527,-0.034311295
83,sae_diff,-30.0,-0.8193221,-0.6308074,-0.18851471,-0.83859825,-0.61556435,-0.2230339,-0.019276142,0.015243053,-0.034519196
84,sae_diff,-30.0,-0.72311723,-0.70269907,-0.020418167,-0.7453461,-0.68134123,-0.0640049,-0.022228897,0.021357834,-0.04358673
85,sae_diff,-30.0,-0.7086556,-0.7207978,0.012142181,-0.73131096,-0.69823945,-0.033071518,-0.022655368,0.022558331,-0.0452137
86,sae_diff,-30.0,-0.6464783,-0.7819382,0.1354599,-0.66489047,-0.76102656,0.09613609,-0.018412173,0.020911634,-0.039323807
87,sae_diff,-30.0,-1.1404736,-0.4242299,-0.71624374,-1.1632742,-0.41398177,-0.7492924,-0.022800565,0.010248125,-0.03304863
88,sae_diff,-30.0,-0.7305413,-0.69684035,-0.033700943,-0.7549981,-0.6737031,-0.08129501,-0.024456799,0.023137271,-0.04759407
89,sae_diff,-30.0,-0.6640429,-0.76505226,0.10100937,-0.68553966,-0.74173015,0.05619049,-0.021496773,0.023322105,-0.04481888
90,sae_diff,-30.0,-0.770635,-0.663627,-0.10700798,-0.7937218,-0.64356196,-0.15015984,-0.023086786,0.02006507,-0.043151855
91,sae_diff,-30.0,-0.6061834,-0.8296064,0.223423,-0.62766814,-0.80314803,0.17547989,-0.021484733,0.026458383,-0.047943115
92,sae_diff,-30.0,-0.8626121,-0.58393514,-0.278677,-0.8881192,-0.5654359,-0.32268333,-0.025507092,0.018499255,-0.044006348
93,sae_diff,-30.0,-0.7799755,-0.6536918,-0.12628365,-0.8003669,-0.63601065,-0.16435623,-0.020391405,0.017681181,-0.038072586
94,sae_diff,-30.0,-0.77156454,-0.66299635,-0.10856819,-0.79222673,-0.6455516,-0.14667511,-0.020662189,0.01744473,-0.03810692
95,sae_diff,-30.0,-0.6442547,-0.78582764,0.14157295,-0.67005134,-0.7567575,0.08670616,-0.025796652,0.029070139,-0.05486679
80,sae_diff,-20.0,-1.0027635,-0.506252,-0.49651146,-1.0172133,-0.49861097,-0.5186024,-0.014449835,0.0076410174,-0.022090912
81,sae_diff,-20.0,-0.7842563,-0.65018874,-0.13406754,-0.79823583,-0.6384935,-0.15974236,-0.013979554,0.011695266,-0.02567482
82,sae_diff,-20.0,-0.681395,-0.743174,0.061779022,-0.69273454,-0.731324,0.038589478,-0.011339545,0.011849999,-0.023189545
83,sae_diff,-20.0,-0.8193221,-0.6308074,-0.18851471,-0.8320596,-0.62074447,-0.21131516,-0.012737513,0.010062933,-0.022800446
84,sae_diff,-20.0,-0.72311723,-0.70269907,-0.020418167,-0.7378043,-0.68852794,-0.049276352,-0.014687061,0.0141711235,-0.028858185
85,sae_diff,-20.0,-0.7086556,-0.7207978,0.012142181,-0.72370565,-0.70574796,-0.017957687,-0.015050054,0.015049815,-0.030099869
86,sae_diff,-20.0,-0.6464783,-0.7819382,0.1354599,-0.65885234,-0.76786304,0.1090107,-0.012374043,0.01407516,-0.026449203
87,sae_diff,-20.0,-1.1404736,-0.4242299,-0.71624374,-1.1557046,-0.41740617,-0.7382984,-0.015231013,0.0068237185,-0.022054672
88,sae_diff,-20.0,-0.7305413,-0.69684035,-0.033700943,-0.74684227,-0.6813382,-0.065504074,-0.016300976,0.015502155,-0.03180313
89,sae_diff,-20.0,-0.6640429,-0.76505226,0.10100937,-0.67834425,-0.7494693,0.07112503,-0.01430136,0.015582979,-0.029884338
90,sae_diff,-20.0,-0.770635,-0.663627,-0.10700798,-0.78595406,-0.65026146,-0.1356926,-0.015319049,0.013365567,-0.028684616
91,sae_diff,-20.0,-0.6061834,-0.8296064,0.223423,-0.6207357,-0.8116136,0.19087791,-0.014552295,0.017992795,-0.03254509
92,sae_diff,-20.0,-0.8626121,-0.58393514,-0.278677,-0.8796845,-0.5714894,-0.3081951,-0.01707238,0.012445748,-0.029518127
93,sae_diff,-20.0,-0.7799755,-0.6536918,-0.12628365,-0.7934959,-0.6419418,-0.15155411,-0.01352042,0.011750042,-0.025270462
94,sae_diff,-20.0,-0.77156454,-0.66299635,-0.10856819,-0.78527707,-0.6514079,-0.13386917,-0.013712525,0.011588454,-0.02530098
95,sae_diff,-20.0,-0.6442547,-0.78582764,0.14157295,-0.66156286,-0.7661924,0.10462952,-0.017308176,0.01963526,-0.036943436
80,sae_diff,-10.0,-1.0027635,-0.506252,-0.49651146,-1.0099788,-0.50244665,-0.5075321,-0.0072152615,0.0038053393,-0.01102066
81,sae_diff,-10.0,-0.7842563,-0.65018874,-0.13406754,-0.7911821,-0.6443773,-0.14680481,-0.0069258213,0.005811453,-0.012737274
82,sae_diff,-10.0,-0.681395,-0.743174,0.061779022,-0.68714565,-0.7371544,0.050008774,-0.005750656,0.0060195923,-0.011770248
83,sae_diff,-10.0,-0.8193221,-0.6308074,-0.18851471,-0.82563996,-0.6258185,-0.19982147,-0.006317854,0.004988909,-0.011306763
84,sae_diff,-10.0,-0.72311723,-0.70269907,-0.020418167,-0.7303826,-0.69565743,-0.03472519,-0.007265389,0.007041633,-0.014307022
85,sae_diff,-10.0,-0.7086556,-0.7207978,0.012142181,-0.7161569,-0.71326154,-0.0028953552,-0.007501304,0.0075362325,-0.015037537
86,sae_diff,-10.0,-0.6464783,-0.7819382,0.1354599,-0.65271926,-0.7748258,0.12210655,-0.006240964,0.007112384,-0.013353348
87,sae_diff,-10.0,-1.1404736,-0.4242299,-0.71624374,-1.148104,-0.42082044,-0.7272835,-0.007630348,0.0034094453,-0.011039734
88,sae_diff,-10.0,-0.7305413,-0.69684035,-0.033700943,-0.7386675,-0.6890688,-0.049598694,-0.008126199,0.0077715516,-0.01589775
89,sae_diff,-10.0,-0.6640429,-0.76505226,0.10100937,-0.67117363,-0.75724655,0.08607292,-0.007130742,0.007805705,-0.014936447
90,sae_diff,-10.0,-0.770635,-0.663627,-0.10700798,-0.77823806,-0.656965,-0.12127304,-0.0076030493,0.006662011,-0.01426506
91,sae_diff,-10.0,-0.6061834,-0.8296064,0.223423,-0.61358684,-0.8204121,0.20682526,-0.0074034333,0.0091943145,-0.016597748
92,sae_diff,-10.0,-0.8626121,-0.58393514,-0.278677,-0.8711857,-0.5776505,-0.29353523,-0.008573592,0.006284654,-0.014858246
93,sae_diff,-10.0,-0.7799755,-0.6536918,-0.12628365,-0.7866914,-0.64784026,-0.13885117,-0.0067159534,0.005851567,-0.01256752
94,sae_diff,-10.0,-0.77156454,-0.66299635,-0.10856819,-0.77837807,-0.6572309,-0.121147156,-0.006813526,0.005765438,-0.012578964
95,sae_diff,-10.0,-0.6442547,-0.78582764,0.14157295,-0.6529573,-0.77588594,0.12292862,-0.008702636,0.009941697,-0.018644333
80,sae_diff,-5.0,-1.0027635,-0.506252,-0.49651146,-1.0063688,-0.5043527,-0.50201607,-0.0036052465,0.001899302,-0.005504608
81,sae_diff,-5.0,-0.7842563,-0.65018874,-0.13406754,-0.7877147,-0.64728236,-0.14043236,-0.0034584403,0.002906382,-0.0063648224
82,sae_diff,-5.0,-0.681395,-0.743174,0.061779022,-0.68428236,-0.7401486,0.05586624,-0.0028873682,0.0030254126,-0.0059127808
83,sae_diff,-5.0,-0.8193221,-0.6308074,-0.18851471,-0.8224663,-0.6283249,-0.19414139,-0.0031442046,0.0024824739,-0.0056266785
84,sae_diff,-5.0,-0.72311723,-0.70269907,-0.020418167,-0.7267261,-0.69919354,-0.027532578,-0.0036088824,0.003505528,-0.0071144104
85,sae_diff,-5.0,-0.7086556,-0.7207978,0.012142181,-0.7123986,-0.7170277,0.004629135,-0.0037429929,0.0037700534,-0.0075130463
86,sae_diff,-5.0,-0.6464783,-0.7819382,0.1354599,-0.64961594,-0.77835816,0.12874222,-0.003137648,0.0035800338,-0.006717682
87,sae_diff,-5.0,-1.1404736,-0.4242299,-0.71624374,-1.1442921,-0.42252472,-0.7217674,-0.003818512,0.0017051697,-0.0055236816
88,sae_diff,-5.0,-0.7305413,-0.69684035,-0.033700943,-0.7346128,-0.69293535,-0.041677475,-0.0040715337,0.0039049983,-0.007976532
89,sae_diff,-5.0,-0.6640429,-0.76505226,0.10100937,-0.66760117,-0.7611471,0.09354591,-0.003558278,0.003905177,-0.007463455
90,sae_diff,-5.0,-0.770635,-0.663627,-0.10700798,-0.7744291,-0.66029525,-0.114133835,-0.003794074,0.0033317804,-0.0071258545
91,sae_diff,-5.0,-0.6061834,-0.8296064,0.223423,-0.6099126,-0.8249642,0.21505165,-0.0037291646,0.0046421885,-0.008371353
92,sae_diff,-5.0,-0.8626121,-0.58393514,-0.278677,-0.86691034,-0.5807756,-0.28613472,-0.00429821,0.003159523,-0.007457733
93,sae_diff,-5.0,-0.7799755,-0.6536918,-0.12628365,-0.7833111,-0.6507809,-0.13253021,-0.0033356547,0.002910912,-0.006246567
94,sae_diff,-5.0,-0.77156454,-0.66299635,-0.10856819,-0.7749653,-0.6601162,-0.11484909,-0.003400743,0.002880156,-0.006280899
95,sae_diff,-5.0,-0.6442547,-0.78582764,0.14157295,-0.6486211,-0.7808213,0.13220024,-0.004366398,0.0050063133,-0.009372711
80,sae_diff,5.0,-1.0027635,-0.506252,-0.49651146,-0.9991868,-0.5081323,-0.49105453,0.003576696,-0.0018802881,0.0054569244
81,sae_diff,5.0,-0.7842563,-0.65018874,-0.13406754,-0.780841,-0.6530696,-0.12777138,0.0034152865,-0.0028808713,0.006296158
82,sae_diff,5.0,-0.681395,-0.743174,0.061779022,-0.6784491,-0.7462687,0.067819595,0.0029459,-0.0030946732,0.006040573
83,sae_diff,5.0,-0.8193221,-0.6308074,-0.18851471,-0.8162525,-0.6332291,-0.18302345,0.0030695796,-0.002421677,0.0054912567
84,sae_diff,5.0,-0.72311723,-0.70269907,-0.020418167,-0.71954304,-0.7061878,-0.013355255,0.0035741925,-0.0034887195,0.007062912
85,sae_diff,5.0,-0.7086556,-0.7207978,0.012142181,-0.7049333,-0.7245656,0.01963234,0.00372231,-0.003767848,0.007490158
86,sae_diff,5.0,-0.6464783,-0.7819382,0.1354599,-0.6433164,-0.7855531,0.14223671,0.0031619072,-0.0036149025,0.0067768097
87,sae_diff,5.0,-1.1404736,-0.4242299,-0.71624374,-1.136686,-0.4259163,-0.71076965,0.0037876368,-0.001686424,0.0054740906
88,sae_diff,5.0,-0.7305413,-0.69684035,-0.033700943,-0.7265066,-0.7007345,-0.025772095,0.004034698,-0.0038941503,0.007928848
89,sae_diff,5.0,-0.6640429,-0.76505226,0.10100937,-0.6604996,-0.76896095,0.10846138,0.0035433173,-0.003908694,0.007452011
90,sae_diff,5.0,-0.770635,-0.663627,-0.10700798,-0.7668802,-0.66694087,-0.09993935,0.0037547946,-0.0033138394,0.007068634
91,sae_diff,5.0,-0.6061834,-0.8296064,0.223423,-0.60238165,-0.83436483,0.23198318,0.003801763,-0.0047584176,0.008560181
92,sae_diff,5.0,-0.8626121,-0.58393514,-0.278677,-0.8583048,-0.5871218,-0.271183,0.0043073297,-0.0031866431,0.007493973
93,sae_diff,5.0,-0.7799755,-0.6536918,-0.12628365,-0.77664804,-0.65660524,-0.1200428,0.0033274293,-0.0029134154,0.0062408447
94,sae_diff,5.0,-0.77156454,-0.66299635,-0.10856819,-0.7681757,-0.6658751,-0.102300644,0.003388822,-0.0028787255,0.0062675476
95,sae_diff,5.0,-0.6442547,-0.78582764,0.14157295,-0.639867,-0.7908966,0.15102959,0.0043876767,-0.005068958,0.0094566345
80,sae_diff,10.0,-1.0027635,-0.506252,-0.49651146,-0.9956088,-0.5100131,-0.4855957,0.007154703,-0.0037611127,0.010915756
81,sae_diff,10.0,-0.7842563,-0.65018874,-0.13406754,-0.7774355,-0.65595454,-0.12148094,0.006820798,-0.0057657957,0.012586594
82,sae_diff,10.0,-0.681395,-0.743174,0.061779022,-0.67546463,-0.74941254,0.07394791,0.005930364,-0.00623852,0.012168884
83,sae_diff,10.0,-0.8193221,-0.6308074,-0.18851471,-0.8131893,-0.6356495,-0.17753983,0.0061327815,-0.0048421025,0.010974884
84,sae_diff,10.0,-0.72311723,-0.70269907,-0.020418167,-0.7160052,-0.70965946,-0.006345749,0.007112026,-0.006960392,0.014072418
85,sae_diff,10.0,-0.7086556,-0.7207978,0.012142181,-0.7012205,-0.7283449,0.027124405,0.0074350834,-0.00754714,0.0149822235
86,sae_diff,10.0,-0.6464783,-0.7819382,0.1354599,-0.6401112,-0.7892277,0.14911652,0.0063670874,-0.007289529,0.013656616
87,sae_diff,10.0,-1.1404736,-0.4242299,-0.71624374,-1.13287,-0.42761642,-0.7052536,0.0076036453,-0.0033865273,0.010990143
88,sae_diff,10.0,-0.7305413,-0.69684035,-0.033700943,-0.72246283,-0.70466346,-0.017799377,0.008078456,-0.00782311,0.015901566
89,sae_diff,10.0,-0.6640429,-0.76505226,0.10100937,-0.6569665,-0.7728818,0.1159153,0.0070763826,-0.007829547,0.01490593
90,sae_diff,10.0,-0.770635,-0.663627,-0.10700798,-0.76312786,-0.6702705,-0.09285736,0.0075071454,-0.006643474,0.0141506195
91,sae_diff,10.0,-0.6061834,-0.8296064,0.223423,-0.59851503,-0.83923197,0.24071693,0.007668376,-0.009625554,0.01729393
92,sae_diff,10.0,-0.8626121,-0.58393514,-0.278677,-0.85395247,-0.5903626,-0.26358986,0.008659661,-0.006427467,0.015087128
93,sae_diff,10.0,-0.7799755,-0.6536918,-0.12628365,-0.77334815,-0.65950423,-0.11384392,0.0066273212,-0.0058124065,0.012439728
94,sae_diff,10.0,-0.77156454,-0.66299635,-0.10856819,-0.76483315,-0.66871995,-0.096113205,0.006731391,-0.0057235956,0.012454987
95,sae_diff,10.0,-0.6442547,-0.78582764,0.14157295,-0.6354567,-0.79603064,0.16057396,0.008798003,-0.010203004,0.019001007
80,sae_diff,20.0,-1.0027635,-0.506252,-0.49651146,-0.98851097,-0.5137433,-0.47476768,0.014252543,-0.0074912906,0.021743774
81,sae_diff,20.0,-0.7842563,-0.65018874,-0.13406754,-0.77074367,-0.6616643,-0.10907936,0.013512611,-0.011475563,0.024988174
82,sae_diff,20.0,-0.681395,-0.743174,0.061779022,-0.66934633,-0.7558942,0.08654785,0.012048662,-0.012720168,0.02476883
83,sae_diff,20.0,-0.8193221,-0.6308074,-0.18851471,-0.8072313,-0.6403631,-0.16686821,0.012090802,-0.009555697,0.0216465
84,sae_diff,20.0,-0.72311723,-0.70269907,-0.020418167,-0.7091123,-0.7164804,0.007368088,0.014004946,-0.013781309,0.027786255
85,sae_diff,20.0,-0.7086556,-0.7207978,0.012142181,-0.6939091,-0.7358555,0.04194641,0.014746487,-0.015057743,0.02980423
86,sae_diff,20.0,-0.6464783,-0.7819382,0.1354599,-0.63360757,-0.7967221,0.16311455,0.012870729,-0.014783919,0.027654648
87,sae_diff,20.0,-1.1404736,-0.4242299,-0.71624374,-1.125289,-0.43099314,-0.6942959,0.015184641,-0.0067632496,0.02194786
88,sae_diff,20.0,-0.7305413,-0.69684035,-0.033700943,-0.7144776,-0.7125035,-0.0019741058,0.01606369,-0.015663147,0.031726837
89,sae_diff,20.0,-0.6640429,-0.76505226,0.10100937,-0.6499675,-0.78072006,0.13075256,0.014075398,-0.015667796,0.029743195
90,sae_diff,20.0,-0.770635,-0.663627,-0.10700798,-0.75573105,-0.6768946,-0.07883644,0.014903963,-0.013267577,0.02817154
91,sae_diff,20.0,-0.6061834,-0.8296064,0.223423,-0.5905678,-0.849334,0.25876617,0.0156155825,-0.019727588,0.03534317
92,sae_diff,20.0,-0.8626121,-0.58393514,-0.278677,-0.84523046,-0.5969242,-0.24830627,0.017381668,-0.012989044,0.030370712
93,sae_diff,20.0,-0.7799755,-0.6536918,-0.12628365,-0.76683074,-0.66526824,-0.1015625,0.0131447315,-0.011576414,0.024721146
94,sae_diff,20.0,-0.77156454,-0.66299635,-0.10856819,-0.7581615,-0.6744327,-0.08372879,0.013403058,-0.011436343,0.024839401
95,sae_diff,20.0,-0.6442547,-0.78582764,0.14157295,-0.62652713,-0.80655605,0.18002892,0.017727554,-0.02072841,0.038455963
80,sae_diff,30.0,-1.0027635,-0.506252,-0.49651146,-0.98149455,-0.51744425,-0.4640503,0.021268964,-0.011192262,0.032461166
81,sae_diff,30.0,-0.7842563,-0.65018874,-0.13406754,-0.7641831,-0.66732794,-0.09685516,0.020073175,-0.017139196,0.03721237
82,sae_diff,30.0,-0.681395,-0.743174,0.061779022,-0.66301537,-0.7626648,0.09964943,0.018379629,-0.019490778,0.037870407
83,sae_diff,30.0,-0.8193221,-0.6308074,-0.18851471,-0.8014581,-0.6449506,-0.15650749,0.017863989,-0.0141432285,0.032007217
84,sae_diff,30.0,-0.72311723,-0.70269907,-0.020418167,-0.7023994,-0.72320664,0.020807266,0.02071786,-0.020507574,0.041225433
85,sae_diff,30.0,-0.7086556,-0.7207978,0.012142181,-0.6866812,-0.74338096,0.056699753,0.021974385,-0.022583187,0.04455757
86,sae_diff,30.0,-0.6464783,-0.7819382,0.1354599,-0.62695426,-0.8044502,0.17749596,0.019524038,-0.022512019,0.042036057
87,sae_diff,30.0,-1.1404736,-0.4242299,-0.71624374,-1.1177105,-0.43438372,-0.6833267,0.022763133,-0.01015383,0.032917023
88,sae_diff,30.0,-0.7305413,-0.69684035,-0.033700943,-0.7065511,-0.72040796,0.013856888,0.023990214,-0.023567617,0.04755783
89,sae_diff,30.0,-0.6640429,-0.76505226,0.10100937,-0.64301753,-0.788615,0.14559746,0.02102536,-0.02356273,0.04458809
90,sae_diff,30.0,-0.770635,-0.663627,-0.10700798,-0.7484559,-0.68350303,-0.06495285,0.022179127,-0.019876003,0.04205513
91,sae_diff,30.0,-0.6061834,-0.8296064,0.223423,-0.5823258,-0.8599671,0.2776413,0.023857594,-0.030360699,0.054218292
92,sae_diff,30.0,-0.8626121,-0.58393514,-0.278677,-0.83643883,-0.6036412,-0.23279762,0.026173294,-0.01970607,0.045879364
93,sae_diff,30.0,-0.7799755,-0.6536918,-0.12628365,-0.76038325,-0.6710316,-0.089351654,0.019592226,-0.017339766,0.03693199
94,sae_diff,30.0,-0.77156454,-0.66299635,-0.10856819,-0.7515999,-0.68010294,-0.07149696,0.019964635,-0.017106593,0.037071228
95,sae_diff,30.0,-0.6442547,-0.78582764,0.14157295,-0.6174693,-0.8174205,0.19995117,0.026785374,-0.031592846,0.05837822
96,sae_input,-30.0,-0.8241533,-0.6144918,-0.20966148,-0.8400411,-0.6028032,-0.23723793,-0.015887797,0.01168865,-0.027576447
97,sae_input,-30.0,-0.73075634,-0.6912742,-0.039482117,-0.7422901,-0.6815887,-0.06070137,-0.011533737,0.009685516,-0.021219254
98,sae_input,-30.0,-0.68845564,-0.73504263,0.04658699,-0.69696116,-0.72706294,0.030101776,-0.008505523,0.007979691,-0.016485214
99,sae_input,-30.0,-0.73908275,-0.6885285,-0.050554276,-0.7545236,-0.67478687,-0.07973671,-0.015440822,0.013741612,-0.029182434
100,sae_input,-30.0,-0.5827626,-0.85480773,0.27204514,-0.59283626,-0.8418292,0.24899292,-0.010073662,0.012978554,-0.023052216
101,sae_input,-30.0,-0.81235546,-0.6276707,-0.18468475,-0.8360613,-0.60961896,-0.22644234,-0.02370584,0.018051744,-0.041757584
102,sae_input,-30.0,-0.6142674,-0.8235684,0.209301,-0.62486553,-0.8109007,0.18603516,-0.010598123,0.012667716,-0.023265839
103,sae_input,-30.0,-0.62141496,-0.8114498,0.19003487,-0.6323322,-0.7987751,0.16644287,-0.010917246,0.012674749,-0.023591995
104,sae_input,-30.0,-1.8016675,-0.2137692,-1.5878983,-1.7931437,-0.21700425,-1.5761395,0.008523703,-0.003235057,0.011758804
105,sae_input,-30.0,-0.68916035,-0.7408495,0.051689148,-0.7079381,-0.72215927,0.014221191,-0.018777728,0.018690228,-0.037467957
106,sae_input,-30.0,-2.2898624,-0.13905223,-2.1508102,-2.2770808,-0.14179254,-2.1352882,0.01278162,-0.0027403086,0.015522003
107,sae_input,-30.0,-2.5432882,-0.1123915,-2.4308968,-2.5162733,-0.11594372,-2.4003296,0.02701497,-0.0035522208,0.03056717
108,sae_input,-30.0,-0.7868467,-0.6545206,-0.13232613,-0.8021048,-0.6424082,-0.15969658,-0.015258074,0.012112379,-0.027370453
109,sae_input,-30.0,-0.8344414,-0.6127312,-0.2217102,-0.857296,-0.59617805,-0.26111794,-0.022854567,0.016553164,-0.03940773
110,sae_input,-30.0,-1.5242281,-0.28135592,-1.2428722,-1.5225439,-0.28359312,-1.2389507,0.0016841888,-0.0022372007,0.003921509
111,sae_input,-30.0,-2.679286,-0.101098046,-2.578188,-2.6633701,-0.10341267,-2.5599575,0.01591587,-0.0023146272,0.018230438
96,sae_input,-20.0,-0.8241533,-0.6144918,-0.20966148,-0.83464587,-0.6067463,-0.22789955,-0.010492563,0.0077455044,-0.018238068
97,sae_input,-20.0,-0.73075634,-0.6912742,-0.039482117,-0.73834395,-0.6848676,-0.053476334,-0.0075876117,0.0064066052,-0.013994217
98,sae_input,-20.0,-0.68845564,-0.73504263,0.04658699,-0.6940654,-0.72977287,0.035707474,-0.0056097507,0.005269766,-0.010879517
99,sae_input,-20.0,-0.73908275,-0.6885285,-0.050554276,-0.74929214,-0.67939544,-0.0698967,-0.010209382,0.009133041,-0.019342422
100,sae_input,-20.0,-0.5827626,-0.85480773,0.27204514,-0.58953017,-0.84600943,0.25647926,-0.006767571,0.008798301,-0.015565872
101,sae_input,-20.0,-0.81235546,-0.6276707,-0.18468475,-0.82804537,-0.61564493,-0.21240044,-0.01568991,0.0120257735,-0.027715683
102,sae_input,-20.0,-0.6142674,-0.8235684,0.209301,-0.6214964,-0.8148672,0.19337082,-0.0072289705,0.008701205,-0.015930176
103,sae_input,-20.0,-0.62141496,-0.8114498,0.19003487,-0.628723,-0.80291355,0.17419052,-0.007308066,0.008536279,-0.015844345
104,sae_input,-20.0,-1.8016675,-0.2137692,-1.5878983,-1.795823,-0.21597567,-1.5798473,0.005844474,-0.0022064745,0.008050919
105,sae_input,-20.0,-0.68916035,-0.7408495,0.051689148,-0.70160425,-0.7283796,0.02677536,-0.0124439,0.012469888,-0.024913788
106,sae_input,-20.0,-2.2898624,-0.13905223,-2.1508102,-2.2813125,-0.14089149,-2.140421,0.008549929,-0.0018392652,0.010389328
107,sae_input,-20.0,-2.5432882,-0.1123915,-2.4308968,-2.5252643,-0.11475701,-2.4105072,0.018023968,-0.0023655072,0.020389557
108,sae_input,-20.0,-0.7868467,-0.6545206,-0.13232613,-0.7971364,-0.6463071,-0.15082932,-0.010289729,0.00821346,-0.01850319
109,sae_input,-20.0,-0.8344414,-0.6127312,-0.2217102,-0.84952015,-0.601746,-0.24777412,-0.015078723,0.010985196,-0.026063919
110,sae_input,-20.0,-1.5242281,-0.28135592,-1.2428722,-1.5228684,-0.28292578,-1.2399426,0.0013597012,-0.0015698671,0.0029296875
111,sae_input,-20.0,-2.679286,-0.101098046,-2.578188,-2.668747,-0.10263828,-2.5661087,0.010539055,-0.0015402362,0.012079239
96,sae_input,-10.0,-0.8241533,-0.6144918,-0.20966148,-0.82934994,-0.61064,-0.21870995,-0.005196631,0.003851831,-0.009048462
97,sae_input,-10.0,-0.73075634,-0.6912742,-0.039482117,-0.7344952,-0.68809706,-0.046398163,-0.0037388802,0.003177166,-0.006916046
98,sae_input,-10.0,-0.68845564,-0.73504263,0.04658699,-0.6912276,-0.732434,0.04120636,-0.0027719736,0.0026086569,-0.0053806305
99,sae_input,-10.0,-0.73908275,-0.6885285,-0.050554276,-0.744142,-0.6839766,-0.060165405,-0.0050592422,0.0045518875,-0.00961113
100,sae_input,-10.0,-0.5827626,-0.85480773,0.27204514,-0.5861775,-0.85032433,0.2641468,-0.003414929,0.004483402,-0.007898331
101,sae_input,-10.0,-0.81235546,-0.6276707,-0.18468475,-0.8201533,-0.6216517,-0.19850159,-0.0077978373,0.0060189962,-0.0138168335
102,sae_input,-10.0,-0.6142674,-0.8235684,0.209301,-0.61798334,-0.81906176,0.20107841,-0.0037159324,0.0045066476,-0.00822258
103,sae_input,-10.0,-0.62141496,-0.8114498,0.19003487,-0.62509584,-0.80712175,0.18202591,-0.0036808848,0.004328072,-0.008008957
104,sae_input,-10.0,-1.8016675,-0.2137692,-1.5878983,-1.7986853,-0.21488976,-1.5837955,0.0029821396,-0.0011205673,0.004102707
